id,output,gt,text
1736,null,null,"""Sample 43400 training sample - Nike jeans and shoes"""
1740,null,null,"""Sample 43500 training sample - Nike sweaters and socks"""
1744,null,null,"""Sample 43600 training sample - Nike shoes and sweaters"""
1748,null,null,"""Sample 43700 training sample - Nike pants and pants"""
1752,null,null,"""Sample 43800 training sample - Nike pants and shoes"""
1756,null,null,"""Sample 43900 training sample - Nike football and tshirts"""
1760,null,null,"""Sample 44000 training sample - Nike hoodies and football"""
1764,null,null,"""Sample 44100 training sample - Nike sweaters and football"""
1768,null,null,"""Sample 44200 training sample - Nike jeans and hoodies"""
1772,null,null,"""Sample 44300 training sample - Nike sweaters and sweaters"""
1776,null,null,"""Sample 44400 training sample - Nike shoes and hoodies"""
1780,null,null,"""Sample 44500 training sample - Nike sweaters and hoodies"""
1784,null,null,"""Sample 44600 training sample - Nike jeans and socks"""
1788,null,null,"""Sample 44700 training sample - Nike tshirts and jeans"""
1792,null,null,"""Sample 44800 training sample - Nike tshirts and sweaters"""
1796,null,null,"""Sample 44900 training sample - Nike socks and football"""
1800,null,null,"""Sample 45000 training sample - Nike jeans and shoes"""
1804,null,null,"""Sample 45100 training sample - Nike jeans and jeans"""
1808,null,null,"""Sample 45200 training sample - Nike shoes and socks"""
1812,null,null,"""Sample 45300 training sample - Nike sweaters and pants"""
1816,null,null,"""Sample 45400 training sample - Nike pants and socks"""
1820,null,null,"""Sample 45500 training sample - Nike socks and football"""
1824,null,null,"""Sample 45600 training sample - Nike sweaters and football"""
1828,null,null,"""Sample 45700 training sample - Nike sweaters and pants"""
1832,null,null,"""Sample 45800 training sample - Nike hoodies and pants"""
1836,null,null,"""Sample 45900 training sample - Nike football and shoes"""
1840,null,null,"""Sample 46000 training sample - Nike socks and football"""
1844,null,null,"""Sample 46100 training sample - Nike hoodies and socks"""
1848,null,null,"""Sample 46200 training sample - Nike tshirts and hoodies"""
1852,null,null,"""Sample 46300 training sample - Nike pants and socks"""
1856,null,null,"""Sample 46400 training sample - Nike tshirts and jeans"""
1860,null,null,"""Sample 46500 training sample - Nike football and shoes"""
1864,null,null,"""Sample 46600 training sample - Nike football and jeans"""
1868,null,null,"""Sample 46700 training sample - Nike tshirts and sweaters"""
1872,null,null,"""Sample 46800 training sample - Nike tshirts and football"""
1876,null,null,"""Sample 46900 training sample - Nike shoes and football"""
1880,null,null,"""Sample 47000 training sample - Nike jeans and shoes"""
1884,null,null,"""Sample 47100 training sample - Nike socks and tshirts"""
1888,null,null,"""Sample 47200 training sample - Nike football and shoes"""
1892,null,null,"""Sample 47300 training sample - Nike pants and jeans"""
1896,null,null,"""Sample 47400 training sample - Nike jeans and tshirts"""
1900,null,null,"""Sample 47500 training sample - Nike pants and sweaters"""
1904,null,null,"""Sample 47600 training sample - Nike hoodies and shoes"""
1908,null,null,"""Sample 47700 training sample - Nike jeans and shoes"""
1912,null,null,"""Sample 47800 training sample - Nike pants and jeans"""
1916,null,null,"""Sample 47900 training sample - Nike football and football"""
1920,null,null,"""Sample 48000 training sample - Nike jeans and shoes"""
1924,null,null,"""Sample 48100 training sample - Nike sweaters and hoodies"""
1928,null,null,"""Sample 48200 training sample - Nike tshirts and tshirts"""
1932,null,null,"""Sample 48300 training sample - Nike socks and hoodies"""
1936,null,null,"""Sample 48400 training sample - Nike tshirts and hoodies"""
1940,null,null,"""Sample 48500 training sample - Nike tshirts and shoes"""
1944,null,null,"""Sample 48600 training sample - Nike shoes and pants"""
1948,null,null,"""Sample 48700 training sample - Nike football and pants"""
1952,null,null,"""Sample 48800 training sample - Nike football and shoes"""
1956,null,null,"""Sample 48900 training sample - Nike socks and shoes"""
1960,null,null,"""Sample 49000 training sample - Nike tshirts and sweaters"""
1964,null,null,"""Sample 49100 training sample - Nike pants and hoodies"""
1968,null,null,"""Sample 49200 training sample - Nike tshirts and jeans"""
1972,null,null,"""Sample 49300 training sample - Nike football and socks"""
1976,null,null,"""Sample 49400 training sample - Nike jeans and football"""
1980,null,null,"""Sample 49500 training sample - Nike socks and football"""
1984,null,null,"""Sample 49600 training sample - Nike pants and sweaters"""
1988,null,null,"""Sample 49700 training sample - Nike pants and football"""
1992,null,null,"""Sample 49800 training sample - Nike socks and hoodies"""
1996,null,null,"""Sample 49900 training sample - Nike shoes and football"""
2000,null,null,"""Sample 50000 training sample - Nike sweaters and socks"""
2004,null,null,"""Sample 50100 training sample - Nike tshirts and jeans"""
2008,null,null,"""Sample 50200 training sample - Nike sweaters and sweaters"""
2012,null,null,"""Sample 50300 training sample - Nike football and shoes"""
2016,null,null,"""Sample 50400 training sample - Nike tshirts and tshirts"""
2020,null,null,"""Sample 50500 training sample - Nike football and shoes"""
2024,null,null,"""Sample 50600 training sample - Nike hoodies and football"""
2028,null,null,"""Sample 50700 training sample - Nike tshirts and shoes"""
2032,null,null,"""Sample 50800 training sample - Nike jeans and tshirts"""
2036,null,null,"""Sample 50900 training sample - Nike shoes and sweaters"""
2040,null,null,"""Sample 51000 training sample - Nike hoodies and sweaters"""
2044,null,null,"""Sample 51100 training sample - Nike pants and socks"""
2048,null,null,"""Sample 51200 training sample - Nike pants and sweaters"""
2052,null,null,"""Sample 51300 training sample - Nike shoes and jeans"""
2056,null,null,"""Sample 51400 training sample - Nike football and shoes"""
2060,null,null,"""Sample 51500 training sample - Nike pants and jeans"""
2064,null,null,"""Sample 51600 training sample - Nike pants and pants"""
2068,null,null,"""Sample 51700 training sample - Nike hoodies and jeans"""
2072,null,null,"""Sample 51800 training sample - Nike shoes and socks"""
2076,null,null,"""Sample 51900 training sample - Nike football and hoodies"""
2080,null,null,"""Sample 52000 training sample - Nike tshirts and tshirts"""
2084,null,null,"""Sample 52100 training sample - Nike tshirts and hoodies"""
2088,null,null,"""Sample 52200 training sample - Nike shoes and pants"""
2092,null,null,"""Sample 52300 training sample - Nike socks and socks"""
2096,null,null,"""Sample 52400 training sample - Nike sweaters and tshirts"""
2100,null,null,"""Sample 52500 training sample - Nike jeans and tshirts"""
2104,null,null,"""Sample 52600 training sample - Nike jeans and sweaters"""
2108,null,null,"""Sample 52700 training sample - Nike pants and jeans"""
2112,null,null,"""Sample 52800 training sample - Nike football and shoes"""
2116,null,null,"""Sample 52900 training sample - Nike shoes and tshirts"""
2120,null,null,"""Sample 53000 training sample - Nike jeans and sweaters"""
2124,null,null,"""Sample 53100 training sample - Nike tshirts and shoes"""
2128,null,null,"""Sample 53200 training sample - Nike shoes and socks"""
2132,null,null,"""Sample 53300 training sample - Nike football and sweaters"""
2136,null,null,"""Sample 53400 training sample - Nike shoes and pants"""
2140,null,null,"""Sample 53500 training sample - Nike sweaters and shoes"""
2144,null,null,"""Sample 53600 training sample - Nike pants and socks"""
2148,null,null,"""Sample 53700 training sample - Nike football and jeans"""
2152,null,null,"""Sample 53800 training sample - Nike sweaters and jeans"""
2156,null,null,"""Sample 53900 training sample - Nike shoes and socks"""
2160,null,null,"""Sample 54000 training sample - Nike sweaters and football"""
2164,null,null,"""Sample 54100 training sample - Nike pants and shoes"""
2168,null,null,"""Sample 54200 training sample - Nike socks and football"""
2172,null,null,"""Sample 54300 training sample - Nike pants and sweaters"""
2176,null,null,"""Sample 54400 training sample - Nike tshirts and hoodies"""
2180,null,null,"""Sample 54500 training sample - Nike hoodies and socks"""
2184,null,null,"""Sample 54600 training sample - Nike socks and shoes"""
2188,null,null,"""Sample 54700 training sample - Nike football and sweaters"""
2192,null,null,"""Sample 54800 training sample - Nike tshirts and pants"""
2196,null,null,"""Sample 54900 training sample - Nike hoodies and jeans"""
2200,null,null,"""Sample 55000 training sample - Nike tshirts and socks"""
2204,null,null,"""Sample 55100 training sample - Nike jeans and hoodies"""
2208,null,null,"""Sample 55200 training sample - Nike hoodies and tshirts"""
2212,null,null,"""Sample 55300 training sample - Nike pants and tshirts"""
2216,null,null,"""Sample 55400 training sample - Nike jeans and pants"""
2220,null,null,"""Sample 55500 training sample - Nike football and hoodies"""
2224,null,null,"""Sample 55600 training sample - Nike sweaters and tshirts"""
2228,null,null,"""Sample 55700 training sample - Nike hoodies and sweaters"""
2232,null,null,"""Sample 55800 training sample - Nike tshirts and tshirts"""
2236,null,null,"""Sample 55900 training sample - Nike hoodies and hoodies"""
2240,null,null,"""Sample 56000 training sample - Nike hoodies and shoes"""
2244,null,null,"""Sample 56100 training sample - Nike sweaters and football"""
2248,null,null,"""Sample 56200 training sample - Nike shoes and socks"""
2252,null,null,"""Sample 56300 training sample - Nike shoes and socks"""
2256,null,null,"""Sample 56400 training sample - Nike socks and hoodies"""
2260,null,null,"""Sample 56500 training sample - Nike sweaters and tshirts"""
2264,null,null,"""Sample 56600 training sample - Nike football and socks"""
2268,null,null,"""Sample 56700 training sample - Nike hoodies and shoes"""
2272,null,null,"""Sample 56800 training sample - Nike pants and hoodies"""
2276,null,null,"""Sample 56900 training sample - Nike sweaters and shoes"""
2280,null,null,"""Sample 57000 training sample - Nike shoes and football"""
2284,null,null,"""Sample 57100 training sample - Nike sweaters and football"""
2288,null,null,"""Sample 57200 training sample - Nike shoes and pants"""
2292,null,null,"""Sample 57300 training sample - Nike sweaters and shoes"""
2296,null,null,"""Sample 57400 training sample - Nike socks and jeans"""
2300,null,null,"""Sample 57500 training sample - Nike tshirts and pants"""
2304,null,null,"""Sample 57600 training sample - Nike tshirts and hoodies"""
2308,null,null,"""Sample 57700 training sample - Nike sweaters and hoodies"""
2312,null,null,"""Sample 57800 training sample - Nike tshirts and tshirts"""
2316,null,null,"""Sample 57900 training sample - Nike shoes and shoes"""
2320,null,null,"""Sample 58000 training sample - Nike tshirts and jeans"""
2324,null,null,"""Sample 58100 training sample - Nike tshirts and tshirts"""
2328,null,null,"""Sample 58200 training sample - Nike sweaters and jeans"""
2332,null,null,"""Sample 58300 training sample - Nike sweaters and shoes"""
2336,null,null,"""Sample 58400 training sample - Nike sweaters and football"""
2340,null,null,"""Sample 58500 training sample - Nike jeans and jeans"""
2344,null,null,"""Sample 58600 training sample - Nike sweaters and sweaters"""
2348,null,null,"""Sample 58700 training sample - Nike hoodies and tshirts"""
2352,null,null,"""Sample 58800 training sample - Nike sweaters and jeans"""
2356,null,null,"""Sample 58900 training sample - Nike shoes and jeans"""
2360,null,null,"""Sample 59000 training sample - Nike sweaters and hoodies"""
2364,null,null,"""Sample 59100 training sample - Nike tshirts and tshirts"""
2368,null,null,"""Sample 59200 training sample - Nike shoes and hoodies"""
2372,null,null,"""Sample 59300 training sample - Nike jeans and pants"""
2376,null,null,"""Sample 59400 training sample - Nike sweaters and tshirts"""
2380,null,null,"""Sample 59500 training sample - Nike tshirts and shoes"""
2384,null,null,"""Sample 59600 training sample - Nike socks and jeans"""
2388,null,null,"""Sample 59700 training sample - Nike football and pants"""
2392,null,null,"""Sample 59800 training sample - Nike sweaters and pants"""
2396,null,null,"""Sample 59900 training sample - Nike sweaters and tshirts"""
2400,null,null,"""Sample 60000 training sample - Nike jeans and socks"""
2404,null,null,"""Sample 60100 training sample - Nike sweaters and socks"""
2408,null,null,"""Sample 60200 training sample - Nike sweaters and football"""
2412,null,null,"""Sample 60300 training sample - Nike shoes and pants"""
2416,null,null,"""Sample 60400 training sample - Nike hoodies and socks"""
2420,null,null,"""Sample 60500 training sample - Nike jeans and football"""
2424,null,null,"""Sample 60600 training sample - Nike hoodies and sweaters"""
2428,null,null,"""Sample 60700 training sample - Nike jeans and pants"""
2432,null,null,"""Sample 60800 training sample - Nike football and tshirts"""
2436,null,null,"""Sample 60900 training sample - Nike tshirts and football"""
2440,null,null,"""Sample 61000 training sample - Nike hoodies and shoes"""
2444,null,null,"""Sample 61100 training sample - Nike hoodies and pants"""
2448,null,null,"""Sample 61200 training sample - Nike shoes and sweaters"""
2452,null,null,"""Sample 61300 training sample - Nike hoodies and tshirts"""
2456,null,null,"""Sample 61400 training sample - Nike shoes and football"""
2460,null,null,"""Sample 61500 training sample - Nike socks and sweaters"""
2464,null,null,"""Sample 61600 training sample - Nike sweaters and socks"""
2468,null,null,"""Sample 61700 training sample - Nike pants and jeans"""
2472,null,null,"""Sample 61800 training sample - Nike jeans and shoes"""
2476,null,null,"""Sample 61900 training sample - Nike football and tshirts"""
2480,null,null,"""Sample 62000 training sample - Nike hoodies and hoodies"""
2484,null,null,"""Sample 62100 training sample - Nike sweaters and jeans"""
2488,null,null,"""Sample 62200 training sample - Nike tshirts and hoodies"""
2492,null,null,"""Sample 62300 training sample - Nike pants and pants"""
2496,null,null,"""Sample 62400 training sample - Nike jeans and sweaters"""
2500,null,null,"""Sample 62500 training sample - Nike tshirts and socks"""
2504,null,null,"""Sample 62600 training sample - Nike tshirts and jeans"""
2508,null,null,"""Sample 62700 training sample - Nike socks and pants"""
2512,null,null,"""Sample 62800 training sample - Nike hoodies and pants"""
2516,null,null,"""Sample 62900 training sample - Nike hoodies and hoodies"""
2520,null,null,"""Sample 63000 training sample - Nike jeans and sweaters"""
2524,null,null,"""Sample 63100 training sample - Nike hoodies and shoes"""
2528,null,null,"""Sample 63200 training sample - Nike pants and socks"""
2532,null,null,"""Sample 63300 training sample - Nike pants and hoodies"""
2536,null,null,"""Sample 63400 training sample - Nike tshirts and shoes"""
2540,null,null,"""Sample 63500 training sample - Nike jeans and hoodies"""
2544,null,null,"""Sample 63600 training sample - Nike tshirts and sweaters"""
2548,null,null,"""Sample 63700 training sample - Nike socks and sweaters"""
2552,null,null,"""Sample 63800 training sample - Nike shoes and tshirts"""
2556,null,null,"""Sample 63900 training sample - Nike tshirts and socks"""
2560,null,null,"""Sample 64000 training sample - Nike pants and jeans"""
2564,null,null,"""Sample 64100 training sample - Nike football and sweaters"""
2568,null,null,"""Sample 64200 training sample - Nike shoes and sweaters"""
2572,null,null,"""Sample 64300 training sample - Nike football and jeans"""
2576,null,null,"""Sample 64400 training sample - Nike shoes and jeans"""
2580,null,null,"""Sample 64500 training sample - Nike football and shoes"""
2584,null,null,"""Sample 64600 training sample - Nike socks and socks"""
2588,null,null,"""Sample 64700 training sample - Nike hoodies and jeans"""
2592,null,null,"""Sample 64800 training sample - Nike shoes and football"""
2596,null,null,"""Sample 64900 training sample - Nike hoodies and tshirts"""
2600,null,null,"""Sample 65000 training sample - Nike jeans and jeans"""
2604,null,null,"""Sample 65100 training sample - Nike jeans and hoodies"""
2608,null,null,"""Sample 65200 training sample - Nike football and sweaters"""
2612,null,null,"""Sample 65300 training sample - Nike sweaters and socks"""
2616,null,null,"""Sample 65400 training sample - Nike socks and sweaters"""
2620,null,null,"""Sample 65500 training sample - Nike tshirts and hoodies"""
2624,null,null,"""Sample 65600 training sample - Nike tshirts and pants"""
2628,null,null,"""Sample 65700 training sample - Nike shoes and jeans"""
2632,null,null,"""Sample 65800 training sample - Nike hoodies and tshirts"""
2636,null,null,"""Sample 65900 training sample - Nike tshirts and hoodies"""
2640,null,null,"""Sample 66000 training sample - Nike tshirts and shoes"""
2644,null,null,"""Sample 66100 training sample - Nike socks and tshirts"""
2648,null,null,"""Sample 66200 training sample - Nike football and jeans"""
2652,null,null,"""Sample 66300 training sample - Nike pants and shoes"""
2656,null,null,"""Sample 66400 training sample - Nike tshirts and pants"""
2660,null,null,"""Sample 66500 training sample - Nike sweaters and jeans"""
2664,null,null,"""Sample 66600 training sample - Nike tshirts and socks"""
2668,null,null,"""Sample 66700 training sample - Nike pants and jeans"""
2672,null,null,"""Sample 66800 training sample - Nike sweaters and tshirts"""
2676,null,null,"""Sample 66900 training sample - Nike jeans and socks"""
2680,null,null,"""Sample 67000 training sample - Nike hoodies and shoes"""
2684,null,null,"""Sample 67100 training sample - Nike football and football"""
2688,null,null,"""Sample 67200 training sample - Nike jeans and football"""
2692,null,null,"""Sample 67300 training sample - Nike football and pants"""
2696,null,null,"""Sample 67400 training sample - Nike hoodies and pants"""
2700,null,null,"""Sample 67500 training sample - Nike shoes and tshirts"""
2704,null,null,"""Sample 67600 training sample - Nike shoes and socks"""
2708,null,null,"""Sample 67700 training sample - Nike socks and tshirts"""
2712,null,null,"""Sample 67800 training sample - Nike jeans and tshirts"""
2716,null,null,"""Sample 67900 training sample - Nike hoodies and tshirts"""
2720,null,null,"""Sample 68000 training sample - Nike hoodies and shoes"""
2724,null,null,"""Sample 68100 training sample - Nike shoes and sweaters"""
2728,null,null,"""Sample 68200 training sample - Nike shoes and socks"""
2732,null,null,"""Sample 68300 training sample - Nike sweaters and sweaters"""
2736,null,null,"""Sample 68400 training sample - Nike sweaters and jeans"""
2740,null,null,"""Sample 68500 training sample - Nike socks and socks"""
2744,null,null,"""Sample 68600 training sample - Nike football and pants"""
2748,null,null,"""Sample 68700 training sample - Nike hoodies and tshirts"""
2752,null,null,"""Sample 68800 training sample - Nike football and jeans"""
2756,null,null,"""Sample 68900 training sample - Nike hoodies and tshirts"""
2760,null,null,"""Sample 69000 training sample - Nike sweaters and hoodies"""
2764,null,null,"""Sample 69100 training sample - Nike football and sweaters"""
2768,null,null,"""Sample 69200 training sample - Nike tshirts and shoes"""
2772,null,null,"""Sample 69300 training sample - Nike socks and tshirts"""
2776,null,null,"""Sample 69400 training sample - Nike sweaters and pants"""
2780,null,null,"""Sample 69500 training sample - Nike football and shoes"""
2784,null,null,"""Sample 69600 training sample - Nike socks and sweaters"""
2788,null,null,"""Sample 69700 training sample - Nike pants and shoes"""
2792,null,null,"""Sample 69800 training sample - Nike football and tshirts"""
2796,null,null,"""Sample 69900 training sample - Nike sweaters and tshirts"""
2800,null,null,"""Sample 70000 training sample - Nike hoodies and shoes"""
2804,null,null,"""Sample 70100 training sample - Nike socks and socks"""
2808,null,null,"""Sample 70200 training sample - Nike tshirts and shoes"""
2812,null,null,"""Sample 70300 training sample - Nike shoes and shoes"""
2816,null,null,"""Sample 70400 training sample - Nike hoodies and tshirts"""
2820,null,null,"""Sample 70500 training sample - Nike socks and tshirts"""
2824,null,null,"""Sample 70600 training sample - Nike football and pants"""
2828,null,null,"""Sample 70700 training sample - Nike hoodies and tshirts"""
2832,null,null,"""Sample 70800 training sample - Nike jeans and football"""
2836,null,null,"""Sample 70900 training sample - Nike sweaters and shoes"""
2840,null,null,"""Sample 71000 training sample - Nike football and jeans"""
2844,null,null,"""Sample 71100 training sample - Nike jeans and shoes"""
2848,null,null,"""Sample 71200 training sample - Nike jeans and football"""
2852,null,null,"""Sample 71300 training sample - Nike socks and sweaters"""
2856,null,null,"""Sample 71400 training sample - Nike sweaters and pants"""
2860,null,null,"""Sample 71500 training sample - Nike sweaters and pants"""
2864,null,null,"""Sample 71600 training sample - Nike shoes and pants"""
2868,null,null,"""Sample 71700 training sample - Nike socks and tshirts"""
2872,null,null,"""Sample 71800 training sample - Nike sweaters and hoodies"""
2876,null,null,"""Sample 71900 training sample - Nike hoodies and socks"""
2880,null,null,"""Sample 72000 training sample - Nike tshirts and tshirts"""
2884,null,null,"""Sample 72100 training sample - Nike sweaters and socks"""
2888,null,null,"""Sample 72200 training sample - Nike sweaters and tshirts"""
2892,null,null,"""Sample 72300 training sample - Nike socks and jeans"""
2896,null,null,"""Sample 72400 training sample - Nike football and football"""
2900,null,null,"""Sample 72500 training sample - Nike socks and football"""
2904,null,null,"""Sample 72600 training sample - Nike hoodies and football"""
2908,null,null,"""Sample 72700 training sample - Nike hoodies and hoodies"""
2912,null,null,"""Sample 72800 training sample - Nike tshirts and jeans"""
2916,null,null,"""Sample 72900 training sample - Nike socks and pants"""
2920,null,null,"""Sample 73000 training sample - Nike tshirts and hoodies"""
2924,null,null,"""Sample 73100 training sample - Nike shoes and sweaters"""
2928,null,null,"""Sample 73200 training sample - Nike football and football"""
2932,null,null,"""Sample 73300 training sample - Nike pants and football"""
2936,null,null,"""Sample 73400 training sample - Nike sweaters and hoodies"""
2940,null,null,"""Sample 73500 training sample - Nike pants and sweaters"""
2944,null,null,"""Sample 73600 training sample - Nike tshirts and sweaters"""
2948,null,null,"""Sample 73700 training sample - Nike sweaters and sweaters"""
2952,null,null,"""Sample 73800 training sample - Nike pants and football"""
2956,null,null,"""Sample 73900 training sample - Nike sweaters and football"""
2960,null,null,"""Sample 74000 training sample - Nike hoodies and football"""
2964,null,null,"""Sample 74100 training sample - Nike football and tshirts"""
2968,null,null,"""Sample 74200 training sample - Nike shoes and tshirts"""
2972,null,null,"""Sample 74300 training sample - Nike sweaters and tshirts"""
2976,null,null,"""Sample 74400 training sample - Nike tshirts and hoodies"""
2980,null,null,"""Sample 74500 training sample - Nike jeans and pants"""
2984,null,null,"""Sample 74600 training sample - Nike football and tshirts"""
2988,null,null,"""Sample 74700 training sample - Nike hoodies and socks"""
2992,null,null,"""Sample 74800 training sample - Nike jeans and pants"""
2996,null,null,"""Sample 74900 training sample - Nike pants and shoes"""
3000,null,null,"""Sample 75000 training sample - Nike pants and pants"""
3004,null,null,"""Sample 75100 training sample - Nike shoes and jeans"""
3008,null,null,"""Sample 75200 training sample - Nike pants and shoes"""
3012,null,null,"""Sample 75300 training sample - Nike pants and sweaters"""
3016,null,null,"""Sample 75400 training sample - Nike socks and socks"""
3020,null,null,"""Sample 75500 training sample - Nike hoodies and football"""
3024,null,null,"""Sample 75600 training sample - Nike shoes and socks"""
3028,null,null,"""Sample 75700 training sample - Nike tshirts and socks"""
3032,null,null,"""Sample 75800 training sample - Nike hoodies and hoodies"""
3036,null,null,"""Sample 75900 training sample - Nike football and tshirts"""
3040,null,null,"""Sample 76000 training sample - Nike football and sweaters"""
3044,null,null,"""Sample 76100 training sample - Nike football and socks"""
3048,null,null,"""Sample 76200 training sample - Nike pants and tshirts"""
3052,null,null,"""Sample 76300 training sample - Nike sweaters and tshirts"""
3056,null,null,"""Sample 76400 training sample - Nike sweaters and football"""
3060,null,null,"""Sample 76500 training sample - Nike football and shoes"""
3064,null,null,"""Sample 76600 training sample - Nike football and socks"""
3068,null,null,"""Sample 76700 training sample - Nike hoodies and jeans"""
3072,null,null,"""Sample 76800 training sample - Nike football and pants"""
3076,null,null,"""Sample 76900 training sample - Nike tshirts and pants"""
3080,null,null,"""Sample 77000 training sample - Nike football and shoes"""
3084,null,null,"""Sample 77100 training sample - Nike tshirts and pants"""
3088,null,null,"""Sample 77200 training sample - Nike football and football"""
3092,null,null,"""Sample 77300 training sample - Nike pants and jeans"""
3096,null,null,"""Sample 77400 training sample - Nike shoes and pants"""
3100,null,null,"""Sample 77500 training sample - Nike pants and shoes"""
3104,null,null,"""Sample 77600 training sample - Nike football and sweaters"""
3108,null,null,"""Sample 77700 training sample - Nike sweaters and socks"""
3112,null,null,"""Sample 77800 training sample - Nike tshirts and jeans"""
3116,null,null,"""Sample 77900 training sample - Nike pants and tshirts"""
3120,null,null,"""Sample 78000 training sample - Nike socks and tshirts"""
3124,null,null,"""Sample 78100 training sample - Nike pants and pants"""
3128,null,null,"""Sample 78200 training sample - Nike tshirts and hoodies"""
3132,null,null,"""Sample 78300 training sample - Nike tshirts and pants"""
3136,null,null,"""Sample 78400 training sample - Nike pants and sweaters"""
3140,null,null,"""Sample 78500 training sample - Nike football and pants"""
3144,null,null,"""Sample 78600 training sample - Nike hoodies and hoodies"""
3148,null,null,"""Sample 78700 training sample - Nike shoes and pants"""
3152,null,null,"""Sample 78800 training sample - Nike shoes and shoes"""
3156,null,null,"""Sample 78900 training sample - Nike shoes and football"""
3160,null,null,"""Sample 79000 training sample - Nike socks and jeans"""
3164,null,null,"""Sample 79100 training sample - Nike pants and tshirts"""
3168,null,null,"""Sample 79200 training sample - Nike tshirts and pants"""
3172,null,null,"""Sample 79300 training sample - Nike socks and tshirts"""
3176,null,null,"""Sample 79400 training sample - Nike sweaters and jeans"""
3180,null,null,"""Sample 79500 training sample - Nike football and socks"""
3184,null,null,"""Sample 79600 training sample - Nike football and football"""
3188,null,null,"""Sample 79700 training sample - Nike pants and sweaters"""
3192,null,null,"""Sample 79800 training sample - Nike shoes and shoes"""
3196,null,null,"""Sample 79900 training sample - Nike jeans and football"""
3200,null,null,"""Sample 80000 training sample - Nike tshirts and sweaters"""
3204,null,null,"""Sample 80100 training sample - Nike shoes and football"""
3208,null,null,"""Sample 80200 training sample - Nike sweaters and hoodies"""
3212,null,null,"""Sample 80300 training sample - Nike football and jeans"""
3216,null,null,"""Sample 80400 training sample - Nike sweaters and football"""
3220,null,null,"""Sample 80500 training sample - Nike shoes and hoodies"""
3224,null,null,"""Sample 80600 training sample - Nike sweaters and shoes"""
3228,null,null,"""Sample 80700 training sample - Nike shoes and hoodies"""
3232,null,null,"""Sample 80800 training sample - Nike socks and sweaters"""
3236,null,null,"""Sample 80900 training sample - Nike hoodies and socks"""
3240,null,null,"""Sample 81000 training sample - Nike jeans and football"""
3244,null,null,"""Sample 81100 training sample - Nike hoodies and sweaters"""
3248,null,null,"""Sample 81200 training sample - Nike sweaters and tshirts"""
3252,null,null,"""Sample 81300 training sample - Nike sweaters and pants"""
3256,null,null,"""Sample 81400 training sample - Nike sweaters and shoes"""
3260,null,null,"""Sample 81500 training sample - Nike hoodies and football"""
3264,null,null,"""Sample 81600 training sample - Nike pants and shoes"""
3268,null,null,"""Sample 81700 training sample - Nike sweaters and football"""
3272,null,null,"""Sample 81800 training sample - Nike pants and socks"""
3276,null,null,"""Sample 81900 training sample - Nike jeans and tshirts"""
3280,null,null,"""Sample 82000 training sample - Nike pants and shoes"""
3284,null,null,"""Sample 82100 training sample - Nike football and jeans"""
3288,null,null,"""Sample 82200 training sample - Nike hoodies and shoes"""
3292,null,null,"""Sample 82300 training sample - Nike hoodies and tshirts"""
3296,null,null,"""Sample 82400 training sample - Nike socks and socks"""
3300,null,null,"""Sample 82500 training sample - Nike pants and hoodies"""
3304,null,null,"""Sample 82600 training sample - Nike jeans and sweaters"""
3308,null,null,"""Sample 82700 training sample - Nike pants and hoodies"""
3312,null,null,"""Sample 82800 training sample - Nike tshirts and socks"""
3316,null,null,"""Sample 82900 training sample - Nike shoes and football"""
3320,null,null,"""Sample 83000 training sample - Nike socks and tshirts"""
3324,null,null,"""Sample 83100 training sample - Nike sweaters and hoodies"""
3328,null,null,"""Sample 83200 training sample - Nike tshirts and jeans"""
3332,null,null,"""Sample 83300 training sample - Nike football and tshirts"""
3336,null,null,"""Sample 83400 training sample - Nike tshirts and socks"""
3340,null,null,"""Sample 83500 training sample - Nike jeans and sweaters"""
3344,null,null,"""Sample 83600 training sample - Nike shoes and hoodies"""
3348,null,null,"""Sample 83700 training sample - Nike pants and hoodies"""
3352,null,null,"""Sample 83800 training sample - Nike sweaters and football"""
3356,null,null,"""Sample 83900 training sample - Nike pants and tshirts"""
3360,null,null,"""Sample 84000 training sample - Nike jeans and hoodies"""
3364,null,null,"""Sample 84100 training sample - Nike pants and socks"""
3368,null,null,"""Sample 84200 training sample - Nike tshirts and hoodies"""
3372,null,null,"""Sample 84300 training sample - Nike shoes and jeans"""
3376,null,null,"""Sample 84400 training sample - Nike football and sweaters"""
3380,null,null,"""Sample 84500 training sample - Nike socks and socks"""
3384,null,null,"""Sample 84600 training sample - Nike sweaters and shoes"""
3388,null,null,"""Sample 84700 training sample - Nike socks and jeans"""
3392,null,null,"""Sample 84800 training sample - Nike socks and socks"""
3396,null,null,"""Sample 84900 training sample - Nike jeans and sweaters"""
3400,null,null,"""Sample 85000 training sample - Nike socks and football"""
3404,null,null,"""Sample 85100 training sample - Nike jeans and shoes"""
3408,null,null,"""Sample 85200 training sample - Nike jeans and tshirts"""
3412,null,null,"""Sample 85300 training sample - Nike jeans and sweaters"""
3416,null,null,"""Sample 85400 training sample - Nike hoodies and football"""
3420,null,null,"""Sample 85500 training sample - Nike sweaters and hoodies"""
3424,null,null,"""Sample 85600 training sample - Nike tshirts and tshirts"""
3428,null,null,"""Sample 85700 training sample - Nike football and hoodies"""
3432,null,null,"""Sample 85800 training sample - Nike tshirts and pants"""
3436,null,null,"""Sample 85900 training sample - Nike football and socks"""
