id,output,gt,text
709,null,null,"""Sample 17700 training sample - Adidas shoes and socks"""
710,null,null,"""Sample 17700 training sample - Puma hoodies and pants"""
711,null,null,"""Sample 17700 training sample - Bata shoes and hoodies"""
712,null,null,"""Sample 17800 training sample - Nike jeans and hoodies"""
713,null,null,"""Sample 17800 training sample - Adidas sweaters and jeans"""
714,null,null,"""Sample 17800 training sample - Puma hoodies and tshirts"""
715,null,null,"""Sample 17800 training sample - Bata shoes and hoodies"""
716,null,null,"""Sample 17900 training sample - Nike hoodies and tshirts"""
717,null,null,"""Sample 17900 training sample - Adidas football and football"""
718,null,null,"""Sample 17900 training sample - Puma tshirts and tshirts"""
719,null,null,"""Sample 17900 training sample - Bata jeans and football"""
720,null,null,"""Sample 18000 training sample - Nike shoes and pants"""
721,null,null,"""Sample 18000 training sample - Adidas sweaters and shoes"""
722,null,null,"""Sample 18000 training sample - Puma sweaters and shoes"""
723,null,null,"""Sample 18000 training sample - Bata hoodies and pants"""
724,null,null,"""Sample 18100 training sample - Nike socks and football"""
725,null,null,"""Sample 18100 training sample - Adidas pants and shoes"""
726,null,null,"""Sample 18100 training sample - Puma sweaters and pants"""
727,null,null,"""Sample 18100 training sample - Bata hoodies and shoes"""
728,null,null,"""Sample 18200 training sample - Nike hoodies and pants"""
729,null,null,"""Sample 18200 training sample - Adidas jeans and hoodies"""
730,null,null,"""Sample 18200 training sample - Puma socks and socks"""
731,null,null,"""Sample 18200 training sample - Bata football and socks"""
732,null,null,"""Sample 18300 training sample - Nike hoodies and tshirts"""
733,null,null,"""Sample 18300 training sample - Adidas football and football"""
734,null,null,"""Sample 18300 training sample - Puma hoodies and pants"""
735,null,null,"""Sample 18300 training sample - Bata jeans and socks"""
736,null,null,"""Sample 18400 training sample - Nike jeans and socks"""
737,null,null,"""Sample 18400 training sample - Adidas tshirts and pants"""
738,null,null,"""Sample 18400 training sample - Puma hoodies and jeans"""
739,null,null,"""Sample 18400 training sample - Bata jeans and hoodies"""
740,null,null,"""Sample 18500 training sample - Nike pants and pants"""
741,null,null,"""Sample 18500 training sample - Adidas football and socks"""
742,null,null,"""Sample 18500 training sample - Puma tshirts and football"""
743,null,null,"""Sample 18500 training sample - Bata hoodies and football"""
744,null,null,"""Sample 18600 training sample - Nike shoes and hoodies"""
745,null,null,"""Sample 18600 training sample - Adidas socks and pants"""
746,null,null,"""Sample 18600 training sample - Puma shoes and jeans"""
747,null,null,"""Sample 18600 training sample - Bata socks and hoodies"""
748,null,null,"""Sample 18700 training sample - Nike tshirts and shoes"""
749,null,null,"""Sample 18700 training sample - Adidas tshirts and football"""
750,null,null,"""Sample 18700 training sample - Puma shoes and tshirts"""
751,null,null,"""Sample 18700 training sample - Bata jeans and sweaters"""
752,null,null,"""Sample 18800 training sample - Nike hoodies and hoodies"""
753,null,null,"""Sample 18800 training sample - Adidas socks and shoes"""
754,null,null,"""Sample 18800 training sample - Puma tshirts and football"""
755,null,null,"""Sample 18800 training sample - Bata hoodies and hoodies"""
756,null,null,"""Sample 18900 training sample - Nike football and jeans"""
757,null,null,"""Sample 18900 training sample - Adidas tshirts and hoodies"""
758,null,null,"""Sample 18900 training sample - Puma socks and hoodies"""
759,null,null,"""Sample 18900 training sample - Bata pants and sweaters"""
760,null,null,"""Sample 19000 training sample - Nike jeans and shoes"""
761,null,null,"""Sample 19000 training sample - Adidas tshirts and football"""
762,null,null,"""Sample 19000 training sample - Puma socks and jeans"""
763,null,null,"""Sample 19000 training sample - Bata pants and pants"""
764,null,null,"""Sample 19100 training sample - Nike football and sweaters"""
765,null,null,"""Sample 19100 training sample - Adidas pants and football"""
766,null,null,"""Sample 19100 training sample - Puma sweaters and jeans"""
767,null,null,"""Sample 19100 training sample - Bata tshirts and jeans"""
768,null,null,"""Sample 19200 training sample - Nike football and tshirts"""
769,null,null,"""Sample 19200 training sample - Adidas football and jeans"""
770,null,null,"""Sample 19200 training sample - Puma hoodies and hoodies"""
771,null,null,"""Sample 19200 training sample - Bata jeans and pants"""
772,null,null,"""Sample 19300 training sample - Nike pants and tshirts"""
773,null,null,"""Sample 19300 training sample - Adidas tshirts and hoodies"""
774,null,null,"""Sample 19300 training sample - Puma sweaters and jeans"""
775,null,null,"""Sample 19300 training sample - Bata sweaters and tshirts"""
776,null,null,"""Sample 19400 training sample - Nike sweaters and football"""
777,null,null,"""Sample 19400 training sample - Adidas shoes and hoodies"""
778,null,null,"""Sample 19400 training sample - Puma hoodies and football"""
779,null,null,"""Sample 19400 training sample - Bata tshirts and jeans"""
780,null,null,"""Sample 19500 training sample - Nike jeans and pants"""
781,null,null,"""Sample 19500 training sample - Adidas socks and football"""
782,null,null,"""Sample 19500 training sample - Puma socks and socks"""
783,null,null,"""Sample 19500 training sample - Bata jeans and tshirts"""
784,null,null,"""Sample 19600 training sample - Nike hoodies and jeans"""
785,null,null,"""Sample 19600 training sample - Adidas football and football"""
786,null,null,"""Sample 19600 training sample - Puma hoodies and tshirts"""
787,null,null,"""Sample 19600 training sample - Bata tshirts and tshirts"""
788,null,null,"""Sample 19700 training sample - Nike socks and shoes"""
789,null,null,"""Sample 19700 training sample - Adidas jeans and tshirts"""
790,null,null,"""Sample 19700 training sample - Puma pants and tshirts"""
791,null,null,"""Sample 19700 training sample - Bata tshirts and hoodies"""
792,null,null,"""Sample 19800 training sample - Nike sweaters and hoodies"""
793,null,null,"""Sample 19800 training sample - Adidas pants and jeans"""
794,null,null,"""Sample 19800 training sample - Puma pants and sweaters"""
795,null,null,"""Sample 19800 training sample - Bata pants and tshirts"""
796,null,null,"""Sample 19900 training sample - Nike pants and jeans"""
797,null,null,"""Sample 19900 training sample - Adidas tshirts and tshirts"""
798,null,null,"""Sample 19900 training sample - Puma tshirts and hoodies"""
799,null,null,"""Sample 19900 training sample - Bata shoes and shoes"""
800,null,null,"""Sample 20000 training sample - Nike jeans and shoes"""
801,null,null,"""Sample 20000 training sample - Adidas pants and sweaters"""
802,null,null,"""Sample 20000 training sample - Puma socks and shoes"""
803,null,null,"""Sample 20000 training sample - Bata football and pants"""
804,null,null,"""Sample 20100 training sample - Nike pants and football"""
805,null,null,"""Sample 20100 training sample - Adidas sweaters and socks"""
806,null,null,"""Sample 20100 training sample - Puma pants and football"""
807,null,null,"""Sample 20100 training sample - Bata jeans and shoes"""
808,null,null,"""Sample 20200 training sample - Nike tshirts and football"""
809,null,null,"""Sample 20200 training sample - Adidas socks and football"""
810,null,null,"""Sample 20200 training sample - Puma football and sweaters"""
811,null,null,"""Sample 20200 training sample - Bata hoodies and tshirts"""
812,null,null,"""Sample 20300 training sample - Nike hoodies and hoodies"""
813,null,null,"""Sample 20300 training sample - Adidas hoodies and socks"""
814,null,null,"""Sample 20300 training sample - Puma tshirts and hoodies"""
815,null,null,"""Sample 20300 training sample - Bata jeans and hoodies"""
816,null,null,"""Sample 20400 training sample - Nike sweaters and football"""
817,null,null,"""Sample 20400 training sample - Adidas jeans and pants"""
818,null,null,"""Sample 20400 training sample - Puma football and sweaters"""
819,null,null,"""Sample 20400 training sample - Bata tshirts and jeans"""
820,null,null,"""Sample 20500 training sample - Nike shoes and pants"""
821,null,null,"""Sample 20500 training sample - Adidas socks and socks"""
822,null,null,"""Sample 20500 training sample - Puma sweaters and tshirts"""
823,null,null,"""Sample 20500 training sample - Bata hoodies and hoodies"""
824,null,null,"""Sample 20600 training sample - Nike sweaters and tshirts"""
825,null,null,"""Sample 20600 training sample - Adidas football and football"""
826,null,null,"""Sample 20600 training sample - Puma football and pants"""
827,null,null,"""Sample 20600 training sample - Bata football and shoes"""
828,null,null,"""Sample 20700 training sample - Nike jeans and socks"""
829,null,null,"""Sample 20700 training sample - Adidas football and sweaters"""
830,null,null,"""Sample 20700 training sample - Puma sweaters and hoodies"""
831,null,null,"""Sample 20700 training sample - Bata shoes and shoes"""
832,null,null,"""Sample 20800 training sample - Nike pants and football"""
833,null,null,"""Sample 20800 training sample - Adidas football and pants"""
834,null,null,"""Sample 20800 training sample - Puma shoes and jeans"""
835,null,null,"""Sample 20800 training sample - Bata socks and tshirts"""
836,null,null,"""Sample 20900 training sample - Nike pants and hoodies"""
837,null,null,"""Sample 20900 training sample - Adidas socks and hoodies"""
838,null,null,"""Sample 20900 training sample - Puma shoes and socks"""
839,null,null,"""Sample 20900 training sample - Bata shoes and sweaters"""
840,null,null,"""Sample 21000 training sample - Nike hoodies and pants"""
841,null,null,"""Sample 21000 training sample - Adidas jeans and socks"""
842,null,null,"""Sample 21000 training sample - Puma football and pants"""
843,null,null,"""Sample 21000 training sample - Bata jeans and tshirts"""
844,null,null,"""Sample 21100 training sample - Nike jeans and socks"""
845,null,null,"""Sample 21100 training sample - Adidas hoodies and hoodies"""
846,null,null,"""Sample 21100 training sample - Puma hoodies and tshirts"""
847,null,null,"""Sample 21100 training sample - Bata sweaters and socks"""
848,null,null,"""Sample 21200 training sample - Nike shoes and shoes"""
849,null,null,"""Sample 21200 training sample - Adidas shoes and tshirts"""
850,null,null,"""Sample 21200 training sample - Puma hoodies and football"""
851,null,null,"""Sample 21200 training sample - Bata football and tshirts"""
852,null,null,"""Sample 21300 training sample - Nike tshirts and hoodies"""
853,null,null,"""Sample 21300 training sample - Adidas hoodies and tshirts"""
854,null,null,"""Sample 21300 training sample - Puma socks and pants"""
855,null,null,"""Sample 21300 training sample - Bata hoodies and football"""
856,null,null,"""Sample 21400 training sample - Nike pants and football"""
857,null,null,"""Sample 21400 training sample - Adidas shoes and hoodies"""
858,null,null,"""Sample 21400 training sample - Puma hoodies and jeans"""
859,null,null,"""Sample 21400 training sample - Bata socks and pants"""
860,null,null,"""Sample 21500 training sample - Nike shoes and football"""
861,null,null,"""Sample 21500 training sample - Adidas pants and sweaters"""
862,null,null,"""Sample 21500 training sample - Puma shoes and football"""
863,null,null,"""Sample 21500 training sample - Bata tshirts and socks"""
864,null,null,"""Sample 21600 training sample - Nike tshirts and sweaters"""
865,null,null,"""Sample 21600 training sample - Adidas shoes and jeans"""
866,null,null,"""Sample 21600 training sample - Puma sweaters and shoes"""
867,null,null,"""Sample 21600 training sample - Bata football and hoodies"""
868,null,null,"""Sample 21700 training sample - Nike socks and tshirts"""
869,null,null,"""Sample 21700 training sample - Adidas socks and sweaters"""
870,null,null,"""Sample 21700 training sample - Puma socks and football"""
871,null,null,"""Sample 21700 training sample - Bata shoes and tshirts"""
872,null,null,"""Sample 21800 training sample - Nike sweaters and hoodies"""
873,null,null,"""Sample 21800 training sample - Adidas football and socks"""
874,null,null,"""Sample 21800 training sample - Puma hoodies and tshirts"""
875,null,null,"""Sample 21800 training sample - Bata football and hoodies"""
876,null,null,"""Sample 21900 training sample - Nike hoodies and pants"""
877,null,null,"""Sample 21900 training sample - Adidas football and sweaters"""
878,null,null,"""Sample 21900 training sample - Puma sweaters and pants"""
879,null,null,"""Sample 21900 training sample - Bata pants and sweaters"""
880,null,null,"""Sample 22000 training sample - Nike pants and pants"""
881,null,null,"""Sample 22000 training sample - Adidas sweaters and football"""
882,null,null,"""Sample 22000 training sample - Puma hoodies and football"""
883,null,null,"""Sample 22000 training sample - Bata hoodies and pants"""
884,null,null,"""Sample 22100 training sample - Nike pants and jeans"""
885,null,null,"""Sample 22100 training sample - Adidas socks and socks"""
886,null,null,"""Sample 22100 training sample - Puma hoodies and tshirts"""
887,null,null,"""Sample 22100 training sample - Bata pants and shoes"""
888,null,null,"""Sample 22200 training sample - Nike pants and jeans"""
889,null,null,"""Sample 22200 training sample - Adidas hoodies and football"""
890,null,null,"""Sample 22200 training sample - Puma pants and football"""
891,null,null,"""Sample 22200 training sample - Bata sweaters and sweaters"""
892,null,null,"""Sample 22300 training sample - Nike pants and pants"""
893,null,null,"""Sample 22300 training sample - Adidas tshirts and jeans"""
894,null,null,"""Sample 22300 training sample - Puma sweaters and sweaters"""
895,null,null,"""Sample 22300 training sample - Bata shoes and sweaters"""
896,null,null,"""Sample 22400 training sample - Nike sweaters and shoes"""
897,null,null,"""Sample 22400 training sample - Adidas jeans and socks"""
898,null,null,"""Sample 22400 training sample - Puma hoodies and football"""
899,null,null,"""Sample 22400 training sample - Bata jeans and tshirts"""
900,null,null,"""Sample 22500 training sample - Nike shoes and tshirts"""
901,null,null,"""Sample 22500 training sample - Adidas socks and football"""
902,null,null,"""Sample 22500 training sample - Puma football and sweaters"""
903,null,null,"""Sample 22500 training sample - Bata pants and hoodies"""
904,null,null,"""Sample 22600 training sample - Nike pants and shoes"""
905,null,null,"""Sample 22600 training sample - Adidas jeans and sweaters"""
906,null,null,"""Sample 22600 training sample - Puma shoes and tshirts"""
907,null,null,"""Sample 22600 training sample - Bata socks and tshirts"""
908,null,null,"""Sample 22700 training sample - Nike shoes and socks"""
909,null,null,"""Sample 22700 training sample - Adidas football and tshirts"""
910,null,null,"""Sample 22700 training sample - Puma pants and shoes"""
911,null,null,"""Sample 22700 training sample - Bata shoes and pants"""
912,null,null,"""Sample 22800 training sample - Nike jeans and hoodies"""
913,null,null,"""Sample 22800 training sample - Adidas pants and football"""
914,null,null,"""Sample 22800 training sample - Puma football and tshirts"""
915,null,null,"""Sample 22800 training sample - Bata football and pants"""
916,null,null,"""Sample 22900 training sample - Nike sweaters and jeans"""
917,null,null,"""Sample 22900 training sample - Adidas hoodies and tshirts"""
918,null,null,"""Sample 22900 training sample - Puma football and pants"""
919,null,null,"""Sample 22900 training sample - Bata tshirts and shoes"""
920,null,null,"""Sample 23000 training sample - Nike hoodies and pants"""
921,null,null,"""Sample 23000 training sample - Adidas sweaters and tshirts"""
922,null,null,"""Sample 23000 training sample - Puma socks and socks"""
923,null,null,"""Sample 23000 training sample - Bata hoodies and jeans"""
924,null,null,"""Sample 23100 training sample - Nike socks and jeans"""
925,null,null,"""Sample 23100 training sample - Adidas tshirts and tshirts"""
926,null,null,"""Sample 23100 training sample - Puma football and hoodies"""
927,null,null,"""Sample 23100 training sample - Bata sweaters and shoes"""
928,null,null,"""Sample 23200 training sample - Nike pants and socks"""
929,null,null,"""Sample 23200 training sample - Adidas sweaters and football"""
930,null,null,"""Sample 23200 training sample - Puma pants and hoodies"""
931,null,null,"""Sample 23200 training sample - Bata pants and shoes"""
932,null,null,"""Sample 23300 training sample - Nike pants and hoodies"""
933,null,null,"""Sample 23300 training sample - Adidas sweaters and shoes"""
934,null,null,"""Sample 23300 training sample - Puma jeans and football"""
935,null,null,"""Sample 23300 training sample - Bata pants and tshirts"""
936,null,null,"""Sample 23400 training sample - Nike socks and pants"""
937,null,null,"""Sample 23400 training sample - Adidas jeans and pants"""
938,null,null,"""Sample 23400 training sample - Puma hoodies and sweaters"""
939,null,null,"""Sample 23400 training sample - Bata sweaters and tshirts"""
940,null,null,"""Sample 23500 training sample - Nike football and tshirts"""
941,null,null,"""Sample 23500 training sample - Adidas football and hoodies"""
942,null,null,"""Sample 23500 training sample - Puma socks and football"""
943,null,null,"""Sample 23500 training sample - Bata sweaters and sweaters"""
944,null,null,"""Sample 23600 training sample - Nike jeans and football"""
945,null,null,"""Sample 23600 training sample - Adidas hoodies and jeans"""
946,null,null,"""Sample 23600 training sample - Puma jeans and shoes"""
947,null,null,"""Sample 23600 training sample - Bata sweaters and tshirts"""
948,null,null,"""Sample 23700 training sample - Nike tshirts and hoodies"""
949,null,null,"""Sample 23700 training sample - Adidas football and jeans"""
950,null,null,"""Sample 23700 training sample - Puma sweaters and football"""
951,null,null,"""Sample 23700 training sample - Bata jeans and football"""
952,null,null,"""Sample 23800 training sample - Nike shoes and football"""
953,null,null,"""Sample 23800 training sample - Adidas tshirts and socks"""
954,null,null,"""Sample 23800 training sample - Puma football and shoes"""
955,null,null,"""Sample 23800 training sample - Bata football and pants"""
956,null,null,"""Sample 23900 training sample - Nike shoes and socks"""
957,null,null,"""Sample 23900 training sample - Adidas pants and shoes"""
958,null,null,"""Sample 23900 training sample - Puma sweaters and jeans"""
959,null,null,"""Sample 23900 training sample - Bata shoes and socks"""
960,null,null,"""Sample 24000 training sample - Nike hoodies and jeans"""
961,null,null,"""Sample 24000 training sample - Adidas shoes and jeans"""
962,null,null,"""Sample 24000 training sample - Puma football and shoes"""
963,null,null,"""Sample 24000 training sample - Bata pants and socks"""
964,null,null,"""Sample 24100 training sample - Nike tshirts and tshirts"""
965,null,null,"""Sample 24100 training sample - Adidas socks and hoodies"""
966,null,null,"""Sample 24100 training sample - Puma socks and football"""
967,null,null,"""Sample 24100 training sample - Bata socks and socks"""
968,null,null,"""Sample 24200 training sample - Nike jeans and tshirts"""
969,null,null,"""Sample 24200 training sample - Adidas hoodies and jeans"""
970,null,null,"""Sample 24200 training sample - Puma tshirts and socks"""
971,null,null,"""Sample 24200 training sample - Bata tshirts and sweaters"""
972,null,null,"""Sample 24300 training sample - Nike shoes and shoes"""
973,null,null,"""Sample 24300 training sample - Adidas pants and football"""
974,null,null,"""Sample 24300 training sample - Puma socks and socks"""
975,null,null,"""Sample 24300 training sample - Bata sweaters and sweaters"""
976,null,null,"""Sample 24400 training sample - Nike football and hoodies"""
977,null,null,"""Sample 24400 training sample - Adidas tshirts and pants"""
978,null,null,"""Sample 24400 training sample - Puma sweaters and jeans"""
979,null,null,"""Sample 24400 training sample - Bata shoes and socks"""
980,null,null,"""Sample 24500 training sample - Nike shoes and sweaters"""
981,null,null,"""Sample 24500 training sample - Adidas sweaters and jeans"""
982,null,null,"""Sample 24500 training sample - Puma jeans and shoes"""
983,null,null,"""Sample 24500 training sample - Bata football and shoes"""
984,null,null,"""Sample 24600 training sample - Nike sweaters and shoes"""
985,null,null,"""Sample 24600 training sample - Adidas socks and football"""
986,null,null,"""Sample 24600 training sample - Puma sweaters and sweaters"""
987,null,null,"""Sample 24600 training sample - Bata shoes and tshirts"""
988,null,null,"""Sample 24700 training sample - Nike pants and sweaters"""
989,null,null,"""Sample 24700 training sample - Adidas hoodies and hoodies"""
990,null,null,"""Sample 24700 training sample - Puma sweaters and pants"""
991,null,null,"""Sample 24700 training sample - Bata tshirts and sweaters"""
992,null,null,"""Sample 24800 training sample - Nike socks and pants"""
993,null,null,"""Sample 24800 training sample - Adidas pants and shoes"""
994,null,null,"""Sample 24800 training sample - Puma tshirts and socks"""
995,null,null,"""Sample 24800 training sample - Bata football and shoes"""
996,null,null,"""Sample 24900 training sample - Nike hoodies and socks"""
997,null,null,"""Sample 24900 training sample - Adidas hoodies and socks"""
998,null,null,"""Sample 24900 training sample - Puma socks and tshirts"""
999,null,null,"""Sample 24900 training sample - Bata pants and socks"""
1000,null,null,"""Sample 25000 training sample - Nike tshirts and football"""
1001,null,null,"""Sample 25000 training sample - Adidas sweaters and sweaters"""
1002,null,null,"""Sample 25000 training sample - Puma pants and tshirts"""
1003,null,null,"""Sample 25000 training sample - Bata football and shoes"""
1004,null,null,"""Sample 25100 training sample - Nike socks and socks"""
1005,null,null,"""Sample 25100 training sample - Adidas tshirts and socks"""
1006,null,null,"""Sample 25100 training sample - Puma sweaters and pants"""
1007,null,null,"""Sample 25100 training sample - Bata sweaters and hoodies"""
1008,null,null,"""Sample 25200 training sample - Nike jeans and football"""
1009,null,null,"""Sample 25200 training sample - Adidas hoodies and jeans"""
1010,null,null,"""Sample 25200 training sample - Puma sweaters and shoes"""
1011,null,null,"""Sample 25200 training sample - Bata pants and socks"""
1012,null,null,"""Sample 25300 training sample - Nike shoes and jeans"""
1013,null,null,"""Sample 25300 training sample - Adidas sweaters and sweaters"""
1014,null,null,"""Sample 25300 training sample - Puma football and sweaters"""
1015,null,null,"""Sample 25300 training sample - Bata hoodies and pants"""
1016,null,null,"""Sample 25400 training sample - Nike shoes and sweaters"""
1017,null,null,"""Sample 25400 training sample - Adidas sweaters and jeans"""
1018,null,null,"""Sample 25400 training sample - Puma football and sweaters"""
1019,null,null,"""Sample 25400 training sample - Bata sweaters and socks"""
1020,null,null,"""Sample 25500 training sample - Nike sweaters and hoodies"""
1021,null,null,"""Sample 25500 training sample - Adidas pants and socks"""
1022,null,null,"""Sample 25500 training sample - Puma football and hoodies"""
1023,null,null,"""Sample 25500 training sample - Bata pants and pants"""
1024,null,null,"""Sample 25600 training sample - Nike hoodies and football"""
1025,null,null,"""Sample 25600 training sample - Adidas football and jeans"""
1026,null,null,"""Sample 25600 training sample - Puma football and hoodies"""
1027,null,null,"""Sample 25600 training sample - Bata sweaters and hoodies"""
1028,null,null,"""Sample 25700 training sample - Nike hoodies and socks"""
1029,null,null,"""Sample 25700 training sample - Adidas shoes and sweaters"""
1030,null,null,"""Sample 25700 training sample - Puma tshirts and shoes"""
1031,null,null,"""Sample 25700 training sample - Bata pants and socks"""
1032,null,null,"""Sample 25800 training sample - Nike pants and tshirts"""
1033,null,null,"""Sample 25800 training sample - Adidas sweaters and hoodies"""
1034,null,null,"""Sample 25800 training sample - Puma sweaters and socks"""
1035,null,null,"""Sample 25800 training sample - Bata sweaters and football"""
1036,null,null,"""Sample 25900 training sample - Nike hoodies and pants"""
1037,null,null,"""Sample 25900 training sample - Adidas football and football"""
1038,null,null,"""Sample 25900 training sample - Puma football and tshirts"""
1039,null,null,"""Sample 25900 training sample - Bata hoodies and tshirts"""
1040,null,null,"""Sample 26000 training sample - Nike tshirts and football"""
1041,null,null,"""Sample 26000 training sample - Adidas tshirts and shoes"""
1042,null,null,"""Sample 26000 training sample - Puma shoes and jeans"""
1043,null,null,"""Sample 26000 training sample - Bata shoes and shoes"""
1044,null,null,"""Sample 26100 training sample - Nike socks and tshirts"""
1045,null,null,"""Sample 26100 training sample - Adidas sweaters and jeans"""
1046,null,null,"""Sample 26100 training sample - Puma tshirts and shoes"""
1047,null,null,"""Sample 26100 training sample - Bata sweaters and football"""
1048,null,null,"""Sample 26200 training sample - Nike hoodies and shoes"""
1049,null,null,"""Sample 26200 training sample - Adidas football and football"""
1050,null,null,"""Sample 26200 training sample - Puma shoes and shoes"""
1051,null,null,"""Sample 26200 training sample - Bata socks and shoes"""
1052,null,null,"""Sample 26300 training sample - Nike shoes and pants"""
1053,null,null,"""Sample 26300 training sample - Adidas pants and shoes"""
1054,null,null,"""Sample 26300 training sample - Puma socks and tshirts"""
1055,null,null,"""Sample 26300 training sample - Bata jeans and jeans"""
1056,null,null,"""Sample 26400 training sample - Nike tshirts and sweaters"""
1057,null,null,"""Sample 26400 training sample - Adidas sweaters and pants"""
1058,null,null,"""Sample 26400 training sample - Puma hoodies and pants"""
1059,null,null,"""Sample 26400 training sample - Bata socks and jeans"""
1060,null,null,"""Sample 26500 training sample - Nike hoodies and socks"""
1061,null,null,"""Sample 26500 training sample - Adidas football and sweaters"""
1062,null,null,"""Sample 26500 training sample - Puma sweaters and pants"""
1063,null,null,"""Sample 26500 training sample - Bata jeans and shoes"""
1064,null,null,"""Sample 26600 training sample - Nike jeans and socks"""
1065,null,null,"""Sample 26600 training sample - Adidas socks and socks"""
1066,null,null,"""Sample 26600 training sample - Puma football and shoes"""
1067,null,null,"""Sample 26600 training sample - Bata shoes and tshirts"""
1068,null,null,"""Sample 26700 training sample - Nike jeans and football"""
1069,null,null,"""Sample 26700 training sample - Adidas socks and hoodies"""
1070,null,null,"""Sample 26700 training sample - Puma jeans and shoes"""
1071,null,null,"""Sample 26700 training sample - Bata sweaters and sweaters"""
1072,null,null,"""Sample 26800 training sample - Nike football and pants"""
1073,null,null,"""Sample 26800 training sample - Adidas shoes and jeans"""
1074,null,null,"""Sample 26800 training sample - Puma pants and shoes"""
1075,null,null,"""Sample 26800 training sample - Bata tshirts and hoodies"""
1076,null,null,"""Sample 26900 training sample - Nike shoes and sweaters"""
1077,null,null,"""Sample 26900 training sample - Adidas tshirts and socks"""
1078,null,null,"""Sample 26900 training sample - Puma jeans and pants"""
1079,null,null,"""Sample 26900 training sample - Bata tshirts and sweaters"""
1080,null,null,"""Sample 27000 training sample - Nike socks and hoodies"""
1081,null,null,"""Sample 27000 training sample - Adidas socks and tshirts"""
1082,null,null,"""Sample 27000 training sample - Puma jeans and hoodies"""
1083,null,null,"""Sample 27000 training sample - Bata shoes and jeans"""
1084,null,null,"""Sample 27100 training sample - Nike socks and sweaters"""
1085,null,null,"""Sample 27100 training sample - Adidas jeans and hoodies"""
1086,null,null,"""Sample 27100 training sample - Puma socks and hoodies"""
1087,null,null,"""Sample 27100 training sample - Bata shoes and pants"""
1088,null,null,"""Sample 27200 training sample - Nike football and football"""
1089,null,null,"""Sample 27200 training sample - Adidas sweaters and hoodies"""
1090,null,null,"""Sample 27200 training sample - Puma socks and socks"""
1091,null,null,"""Sample 27200 training sample - Bata tshirts and socks"""
1092,null,null,"""Sample 27300 training sample - Nike jeans and pants"""
1093,null,null,"""Sample 27300 training sample - Adidas sweaters and jeans"""
1094,null,null,"""Sample 27300 training sample - Puma jeans and pants"""
1095,null,null,"""Sample 27300 training sample - Bata tshirts and socks"""
1096,null,null,"""Sample 27400 training sample - Nike tshirts and socks"""
1097,null,null,"""Sample 27400 training sample - Adidas hoodies and hoodies"""
1098,null,null,"""Sample 27400 training sample - Puma jeans and jeans"""
1099,null,null,"""Sample 27400 training sample - Bata shoes and pants"""
1100,null,null,"""Sample 27500 training sample - Nike football and hoodies"""
1101,null,null,"""Sample 27500 training sample - Adidas pants and jeans"""
1102,null,null,"""Sample 27500 training sample - Puma tshirts and jeans"""
1103,null,null,"""Sample 27500 training sample - Bata tshirts and socks"""
1104,null,null,"""Sample 27600 training sample - Nike football and socks"""
1105,null,null,"""Sample 27600 training sample - Adidas jeans and shoes"""
1106,null,null,"""Sample 27600 training sample - Puma jeans and hoodies"""
1107,null,null,"""Sample 27600 training sample - Bata jeans and hoodies"""
1108,null,null,"""Sample 27700 training sample - Nike socks and shoes"""
1109,null,null,"""Sample 27700 training sample - Adidas pants and socks"""
1110,null,null,"""Sample 27700 training sample - Puma socks and jeans"""
1111,null,null,"""Sample 27700 training sample - Bata sweaters and tshirts"""
1112,null,null,"""Sample 27800 training sample - Nike socks and tshirts"""
1113,null,null,"""Sample 27800 training sample - Adidas tshirts and pants"""
1114,null,null,"""Sample 27800 training sample - Puma pants and pants"""
1115,null,null,"""Sample 27800 training sample - Bata football and tshirts"""
1116,null,null,"""Sample 27900 training sample - Nike jeans and tshirts"""
1117,null,null,"""Sample 27900 training sample - Adidas socks and pants"""
1118,null,null,"""Sample 27900 training sample - Puma socks and pants"""
1119,null,null,"""Sample 27900 training sample - Bata football and jeans"""
1120,null,null,"""Sample 28000 training sample - Nike hoodies and pants"""
1121,null,null,"""Sample 28000 training sample - Adidas sweaters and football"""
1122,null,null,"""Sample 28000 training sample - Puma sweaters and football"""
1123,null,null,"""Sample 28000 training sample - Bata jeans and tshirts"""
1124,null,null,"""Sample 28100 training sample - Nike pants and shoes"""
1125,null,null,"""Sample 28100 training sample - Adidas socks and hoodies"""
1126,null,null,"""Sample 28100 training sample - Puma socks and hoodies"""
1127,null,null,"""Sample 28100 training sample - Bata football and hoodies"""
1128,null,null,"""Sample 28200 training sample - Nike socks and tshirts"""
1129,null,null,"""Sample 28200 training sample - Adidas pants and hoodies"""
1130,null,null,"""Sample 28200 training sample - Puma sweaters and football"""
1131,null,null,"""Sample 28200 training sample - Bata hoodies and tshirts"""
1132,null,null,"""Sample 28300 training sample - Nike socks and hoodies"""
1133,null,null,"""Sample 28300 training sample - Adidas pants and football"""
1134,null,null,"""Sample 28300 training sample - Puma sweaters and hoodies"""
1135,null,null,"""Sample 28300 training sample - Bata socks and pants"""
1136,null,null,"""Sample 28400 training sample - Nike socks and hoodies"""
1137,null,null,"""Sample 28400 training sample - Adidas jeans and sweaters"""
1138,null,null,"""Sample 28400 training sample - Puma tshirts and shoes"""
1139,null,null,"""Sample 28400 training sample - Bata football and sweaters"""
1140,null,null,"""Sample 28500 training sample - Nike football and pants"""
1141,null,null,"""Sample 28500 training sample - Adidas jeans and socks"""
