id,output,gt,text
614,null,null,"""Sample 15300 training sample - Puma pants and socks"""
615,null,null,"""Sample 15300 training sample - Bata socks and shoes"""
616,null,null,"""Sample 15400 training sample - Nike tshirts and football"""
617,null,null,"""Sample 15400 training sample - Adidas hoodies and socks"""
618,null,null,"""Sample 15400 training sample - Puma socks and tshirts"""
619,null,null,"""Sample 15400 training sample - Bata shoes and sweaters"""
620,null,null,"""Sample 15500 training sample - Nike socks and football"""
621,null,null,"""Sample 15500 training sample - Adidas football and hoodies"""
622,null,null,"""Sample 15500 training sample - Puma sweaters and sweaters"""
623,null,null,"""Sample 15500 training sample - Bata jeans and shoes"""
624,null,null,"""Sample 15600 training sample - Nike socks and hoodies"""
625,null,null,"""Sample 15600 training sample - Adidas socks and hoodies"""
626,null,null,"""Sample 15600 training sample - Puma sweaters and tshirts"""
627,null,null,"""Sample 15600 training sample - Bata hoodies and socks"""
628,null,null,"""Sample 15700 training sample - Nike football and pants"""
629,null,null,"""Sample 15700 training sample - Adidas jeans and socks"""
630,null,null,"""Sample 15700 training sample - Puma pants and hoodies"""
631,null,null,"""Sample 15700 training sample - Bata jeans and pants"""
632,null,null,"""Sample 15800 training sample - Nike hoodies and hoodies"""
633,null,null,"""Sample 15800 training sample - Adidas sweaters and sweaters"""
634,null,null,"""Sample 15800 training sample - Puma sweaters and jeans"""
635,null,null,"""Sample 15800 training sample - Bata football and pants"""
636,null,null,"""Sample 15900 training sample - Nike shoes and pants"""
637,null,null,"""Sample 15900 training sample - Adidas hoodies and hoodies"""
638,null,null,"""Sample 15900 training sample - Puma jeans and football"""
639,null,null,"""Sample 15900 training sample - Bata tshirts and sweaters"""
640,null,null,"""Sample 16000 training sample - Nike football and jeans"""
641,null,null,"""Sample 16000 training sample - Adidas pants and sweaters"""
642,null,null,"""Sample 16000 training sample - Puma shoes and hoodies"""
643,null,null,"""Sample 16000 training sample - Bata shoes and football"""
644,null,null,"""Sample 16100 training sample - Nike shoes and socks"""
645,null,null,"""Sample 16100 training sample - Adidas football and sweaters"""
646,null,null,"""Sample 16100 training sample - Puma football and sweaters"""
647,null,null,"""Sample 16100 training sample - Bata shoes and sweaters"""
648,null,null,"""Sample 16200 training sample - Nike socks and shoes"""
649,null,null,"""Sample 16200 training sample - Adidas pants and sweaters"""
650,null,null,"""Sample 16200 training sample - Puma tshirts and jeans"""
651,null,null,"""Sample 16200 training sample - Bata pants and hoodies"""
652,null,null,"""Sample 16300 training sample - Nike socks and shoes"""
653,null,null,"""Sample 16300 training sample - Adidas jeans and sweaters"""
654,null,null,"""Sample 16300 training sample - Puma shoes and sweaters"""
655,null,null,"""Sample 16300 training sample - Bata sweaters and hoodies"""
656,null,null,"""Sample 16400 training sample - Nike socks and hoodies"""
657,null,null,"""Sample 16400 training sample - Adidas hoodies and sweaters"""
658,null,null,"""Sample 16400 training sample - Puma shoes and tshirts"""
659,null,null,"""Sample 16400 training sample - Bata sweaters and hoodies"""
660,null,null,"""Sample 16500 training sample - Nike jeans and tshirts"""
661,null,null,"""Sample 16500 training sample - Adidas football and sweaters"""
662,null,null,"""Sample 16500 training sample - Puma socks and tshirts"""
663,null,null,"""Sample 16500 training sample - Bata hoodies and football"""
664,null,null,"""Sample 16600 training sample - Nike shoes and tshirts"""
665,null,null,"""Sample 16600 training sample - Adidas tshirts and football"""
666,null,null,"""Sample 16600 training sample - Puma shoes and football"""
667,null,null,"""Sample 16600 training sample - Bata tshirts and shoes"""
668,null,null,"""Sample 16700 training sample - Nike jeans and pants"""
669,null,null,"""Sample 16700 training sample - Adidas hoodies and hoodies"""
670,null,null,"""Sample 16700 training sample - Puma sweaters and jeans"""
671,null,null,"""Sample 16700 training sample - Bata football and pants"""
672,null,null,"""Sample 16800 training sample - Nike sweaters and shoes"""
673,null,null,"""Sample 16800 training sample - Adidas tshirts and pants"""
674,null,null,"""Sample 16800 training sample - Puma tshirts and tshirts"""
675,null,null,"""Sample 16800 training sample - Bata pants and sweaters"""
676,null,null,"""Sample 16900 training sample - Nike jeans and shoes"""
677,null,null,"""Sample 16900 training sample - Adidas football and jeans"""
678,null,null,"""Sample 16900 training sample - Puma shoes and pants"""
679,null,null,"""Sample 16900 training sample - Bata shoes and tshirts"""
680,null,null,"""Sample 17000 training sample - Nike hoodies and sweaters"""
681,null,null,"""Sample 17000 training sample - Adidas socks and hoodies"""
682,null,null,"""Sample 17000 training sample - Puma socks and shoes"""
683,null,null,"""Sample 17000 training sample - Bata pants and hoodies"""
684,null,null,"""Sample 17100 training sample - Nike hoodies and pants"""
685,null,null,"""Sample 17100 training sample - Adidas football and shoes"""
686,null,null,"""Sample 17100 training sample - Puma tshirts and pants"""
687,null,null,"""Sample 17100 training sample - Bata pants and hoodies"""
688,null,null,"""Sample 17200 training sample - Nike sweaters and tshirts"""
689,null,null,"""Sample 17200 training sample - Adidas shoes and jeans"""
690,null,null,"""Sample 17200 training sample - Puma socks and shoes"""
691,null,null,"""Sample 17200 training sample - Bata shoes and socks"""
692,null,null,"""Sample 17300 training sample - Nike shoes and shoes"""
693,null,null,"""Sample 17300 training sample - Adidas hoodies and sweaters"""
694,null,null,"""Sample 17300 training sample - Puma socks and pants"""
695,null,null,"""Sample 17300 training sample - Bata hoodies and socks"""
696,null,null,"""Sample 17400 training sample - Nike jeans and socks"""
697,null,null,"""Sample 17400 training sample - Adidas football and football"""
698,null,null,"""Sample 17400 training sample - Puma tshirts and football"""
699,null,null,"""Sample 17400 training sample - Bata socks and hoodies"""
700,null,null,"""Sample 17500 training sample - Nike jeans and hoodies"""
701,null,null,"""Sample 17500 training sample - Adidas tshirts and pants"""
702,null,null,"""Sample 17500 training sample - Puma jeans and pants"""
703,null,null,"""Sample 17500 training sample - Bata hoodies and tshirts"""
704,null,null,"""Sample 17600 training sample - Nike shoes and shoes"""
705,null,null,"""Sample 17600 training sample - Adidas shoes and shoes"""
706,null,null,"""Sample 17600 training sample - Puma jeans and socks"""
707,null,null,"""Sample 17600 training sample - Bata hoodies and shoes"""
708,null,null,"""Sample 17700 training sample - Nike football and sweaters"""
709,null,null,"""Sample 17700 training sample - Adidas shoes and socks"""
710,null,null,"""Sample 17700 training sample - Puma jeans and socks"""
711,null,null,"""Sample 17700 training sample - Bata shoes and jeans"""
712,null,null,"""Sample 17800 training sample - Nike tshirts and tshirts"""
713,null,null,"""Sample 17800 training sample - Adidas shoes and sweaters"""
714,null,null,"""Sample 17800 training sample - Puma football and jeans"""
715,null,null,"""Sample 17800 training sample - Bata pants and jeans"""
716,null,null,"""Sample 17900 training sample - Nike pants and shoes"""
717,null,null,"""Sample 17900 training sample - Adidas socks and football"""
718,null,null,"""Sample 17900 training sample - Puma tshirts and socks"""
719,null,null,"""Sample 17900 training sample - Bata jeans and hoodies"""
720,null,null,"""Sample 18000 training sample - Nike shoes and pants"""
721,null,null,"""Sample 18000 training sample - Adidas football and hoodies"""
722,null,null,"""Sample 18000 training sample - Puma shoes and football"""
723,null,null,"""Sample 18000 training sample - Bata pants and pants"""
724,null,null,"""Sample 18100 training sample - Nike hoodies and sweaters"""
725,null,null,"""Sample 18100 training sample - Adidas socks and jeans"""
726,null,null,"""Sample 18100 training sample - Puma sweaters and shoes"""
727,null,null,"""Sample 18100 training sample - Bata tshirts and socks"""
728,null,null,"""Sample 18200 training sample - Nike shoes and socks"""
729,null,null,"""Sample 18200 training sample - Adidas tshirts and sweaters"""
730,null,null,"""Sample 18200 training sample - Puma socks and shoes"""
731,null,null,"""Sample 18200 training sample - Bata tshirts and tshirts"""
732,null,null,"""Sample 18300 training sample - Nike jeans and shoes"""
733,null,null,"""Sample 18300 training sample - Adidas shoes and sweaters"""
734,null,null,"""Sample 18300 training sample - Puma hoodies and sweaters"""
735,null,null,"""Sample 18300 training sample - Bata jeans and hoodies"""
736,null,null,"""Sample 18400 training sample - Nike tshirts and shoes"""
737,null,null,"""Sample 18400 training sample - Adidas pants and tshirts"""
738,null,null,"""Sample 18400 training sample - Puma tshirts and shoes"""
739,null,null,"""Sample 18400 training sample - Bata socks and tshirts"""
740,null,null,"""Sample 18500 training sample - Nike jeans and hoodies"""
741,null,null,"""Sample 18500 training sample - Adidas tshirts and shoes"""
742,null,null,"""Sample 18500 training sample - Puma pants and hoodies"""
743,null,null,"""Sample 18500 training sample - Bata pants and shoes"""
744,null,null,"""Sample 18600 training sample - Nike sweaters and jeans"""
745,null,null,"""Sample 18600 training sample - Adidas football and football"""
746,null,null,"""Sample 18600 training sample - Puma tshirts and pants"""
747,null,null,"""Sample 18600 training sample - Bata football and socks"""
748,null,null,"""Sample 18700 training sample - Nike shoes and pants"""
749,null,null,"""Sample 18700 training sample - Adidas pants and jeans"""
750,null,null,"""Sample 18700 training sample - Puma pants and jeans"""
751,null,null,"""Sample 18700 training sample - Bata sweaters and socks"""
752,null,null,"""Sample 18800 training sample - Nike football and sweaters"""
753,null,null,"""Sample 18800 training sample - Adidas socks and football"""
754,null,null,"""Sample 18800 training sample - Puma pants and jeans"""
755,null,null,"""Sample 18800 training sample - Bata socks and tshirts"""
756,null,null,"""Sample 18900 training sample - Nike hoodies and sweaters"""
757,null,null,"""Sample 18900 training sample - Adidas sweaters and jeans"""
758,null,null,"""Sample 18900 training sample - Puma sweaters and socks"""
759,null,null,"""Sample 18900 training sample - Bata hoodies and shoes"""
760,null,null,"""Sample 19000 training sample - Nike tshirts and tshirts"""
761,null,null,"""Sample 19000 training sample - Adidas shoes and socks"""
762,null,null,"""Sample 19000 training sample - Puma jeans and shoes"""
763,null,null,"""Sample 19000 training sample - Bata pants and football"""
764,null,null,"""Sample 19100 training sample - Nike socks and socks"""
765,null,null,"""Sample 19100 training sample - Adidas sweaters and shoes"""
766,null,null,"""Sample 19100 training sample - Puma sweaters and sweaters"""
767,null,null,"""Sample 19100 training sample - Bata shoes and shoes"""
768,null,null,"""Sample 19200 training sample - Nike tshirts and football"""
769,null,null,"""Sample 19200 training sample - Adidas tshirts and pants"""
770,null,null,"""Sample 19200 training sample - Puma jeans and socks"""
771,null,null,"""Sample 19200 training sample - Bata tshirts and jeans"""
772,null,null,"""Sample 19300 training sample - Nike hoodies and hoodies"""
773,null,null,"""Sample 19300 training sample - Adidas socks and jeans"""
774,null,null,"""Sample 19300 training sample - Puma sweaters and shoes"""
775,null,null,"""Sample 19300 training sample - Bata football and pants"""
776,null,null,"""Sample 19400 training sample - Nike sweaters and socks"""
777,null,null,"""Sample 19400 training sample - Adidas jeans and tshirts"""
778,null,null,"""Sample 19400 training sample - Puma pants and football"""
779,null,null,"""Sample 19400 training sample - Bata shoes and pants"""
780,null,null,"""Sample 19500 training sample - Nike pants and sweaters"""
781,null,null,"""Sample 19500 training sample - Adidas jeans and jeans"""
782,null,null,"""Sample 19500 training sample - Puma tshirts and socks"""
783,null,null,"""Sample 19500 training sample - Bata tshirts and tshirts"""
784,null,null,"""Sample 19600 training sample - Nike jeans and football"""
785,null,null,"""Sample 19600 training sample - Adidas tshirts and sweaters"""
786,null,null,"""Sample 19600 training sample - Puma hoodies and jeans"""
787,null,null,"""Sample 19600 training sample - Bata hoodies and pants"""
788,null,null,"""Sample 19700 training sample - Nike hoodies and sweaters"""
789,null,null,"""Sample 19700 training sample - Adidas socks and football"""
790,null,null,"""Sample 19700 training sample - Puma football and tshirts"""
791,null,null,"""Sample 19700 training sample - Bata socks and hoodies"""
792,null,null,"""Sample 19800 training sample - Nike sweaters and football"""
793,null,null,"""Sample 19800 training sample - Adidas shoes and sweaters"""
794,null,null,"""Sample 19800 training sample - Puma hoodies and pants"""
795,null,null,"""Sample 19800 training sample - Bata sweaters and socks"""
796,null,null,"""Sample 19900 training sample - Nike socks and pants"""
797,null,null,"""Sample 19900 training sample - Adidas pants and jeans"""
798,null,null,"""Sample 19900 training sample - Puma shoes and jeans"""
799,null,null,"""Sample 19900 training sample - Bata pants and sweaters"""
800,null,null,"""Sample 20000 training sample - Nike hoodies and sweaters"""
801,null,null,"""Sample 20000 training sample - Adidas shoes and tshirts"""
802,null,null,"""Sample 20000 training sample - Puma tshirts and shoes"""
803,null,null,"""Sample 20000 training sample - Bata hoodies and shoes"""
804,null,null,"""Sample 20100 training sample - Nike football and shoes"""
805,null,null,"""Sample 20100 training sample - Adidas socks and sweaters"""
806,null,null,"""Sample 20100 training sample - Puma tshirts and tshirts"""
807,null,null,"""Sample 20100 training sample - Bata shoes and football"""
808,null,null,"""Sample 20200 training sample - Nike football and jeans"""
809,null,null,"""Sample 20200 training sample - Adidas football and tshirts"""
810,null,null,"""Sample 20200 training sample - Puma football and hoodies"""
811,null,null,"""Sample 20200 training sample - Bata hoodies and sweaters"""
812,null,null,"""Sample 20300 training sample - Nike sweaters and hoodies"""
813,null,null,"""Sample 20300 training sample - Adidas jeans and sweaters"""
814,null,null,"""Sample 20300 training sample - Puma football and tshirts"""
815,null,null,"""Sample 20300 training sample - Bata tshirts and hoodies"""
816,null,null,"""Sample 20400 training sample - Nike football and jeans"""
817,null,null,"""Sample 20400 training sample - Adidas hoodies and pants"""
818,null,null,"""Sample 20400 training sample - Puma pants and football"""
819,null,null,"""Sample 20400 training sample - Bata shoes and shoes"""
820,null,null,"""Sample 20500 training sample - Nike pants and sweaters"""
821,null,null,"""Sample 20500 training sample - Adidas shoes and tshirts"""
822,null,null,"""Sample 20500 training sample - Puma jeans and pants"""
823,null,null,"""Sample 20500 training sample - Bata tshirts and tshirts"""
824,null,null,"""Sample 20600 training sample - Nike football and socks"""
825,null,null,"""Sample 20600 training sample - Adidas shoes and sweaters"""
826,null,null,"""Sample 20600 training sample - Puma tshirts and socks"""
827,null,null,"""Sample 20600 training sample - Bata socks and pants"""
828,null,null,"""Sample 20700 training sample - Nike tshirts and hoodies"""
829,null,null,"""Sample 20700 training sample - Adidas football and tshirts"""
830,null,null,"""Sample 20700 training sample - Puma football and tshirts"""
831,null,null,"""Sample 20700 training sample - Bata pants and hoodies"""
832,null,null,"""Sample 20800 training sample - Nike jeans and tshirts"""
833,null,null,"""Sample 20800 training sample - Adidas jeans and pants"""
834,null,null,"""Sample 20800 training sample - Puma sweaters and football"""
835,null,null,"""Sample 20800 training sample - Bata sweaters and socks"""
836,null,null,"""Sample 20900 training sample - Nike shoes and socks"""
837,null,null,"""Sample 20900 training sample - Adidas sweaters and socks"""
838,null,null,"""Sample 20900 training sample - Puma jeans and shoes"""
839,null,null,"""Sample 20900 training sample - Bata shoes and jeans"""
840,null,null,"""Sample 21000 training sample - Nike pants and socks"""
841,null,null,"""Sample 21000 training sample - Adidas hoodies and shoes"""
842,null,null,"""Sample 21000 training sample - Puma sweaters and shoes"""
843,null,null,"""Sample 21000 training sample - Bata shoes and tshirts"""
844,null,null,"""Sample 21100 training sample - Nike sweaters and shoes"""
845,null,null,"""Sample 21100 training sample - Adidas socks and shoes"""
846,null,null,"""Sample 21100 training sample - Puma shoes and shoes"""
847,null,null,"""Sample 21100 training sample - Bata tshirts and sweaters"""
848,null,null,"""Sample 21200 training sample - Nike football and tshirts"""
849,null,null,"""Sample 21200 training sample - Adidas socks and socks"""
850,null,null,"""Sample 21200 training sample - Puma football and hoodies"""
851,null,null,"""Sample 21200 training sample - Bata hoodies and football"""
852,null,null,"""Sample 21300 training sample - Nike socks and socks"""
853,null,null,"""Sample 21300 training sample - Adidas tshirts and sweaters"""
854,null,null,"""Sample 21300 training sample - Puma shoes and tshirts"""
855,null,null,"""Sample 21300 training sample - Bata sweaters and hoodies"""
856,null,null,"""Sample 21400 training sample - Nike hoodies and hoodies"""
857,null,null,"""Sample 21400 training sample - Adidas tshirts and pants"""
858,null,null,"""Sample 21400 training sample - Puma shoes and pants"""
859,null,null,"""Sample 21400 training sample - Bata hoodies and sweaters"""
860,null,null,"""Sample 21500 training sample - Nike hoodies and sweaters"""
861,null,null,"""Sample 21500 training sample - Adidas football and football"""
862,null,null,"""Sample 21500 training sample - Puma sweaters and hoodies"""
863,null,null,"""Sample 21500 training sample - Bata jeans and hoodies"""
864,null,null,"""Sample 21600 training sample - Nike hoodies and football"""
865,null,null,"""Sample 21600 training sample - Adidas football and tshirts"""
866,null,null,"""Sample 21600 training sample - Puma tshirts and pants"""
867,null,null,"""Sample 21600 training sample - Bata pants and socks"""
868,null,null,"""Sample 21700 training sample - Nike tshirts and shoes"""
869,null,null,"""Sample 21700 training sample - Adidas jeans and sweaters"""
870,null,null,"""Sample 21700 training sample - Puma jeans and shoes"""
871,null,null,"""Sample 21700 training sample - Bata jeans and sweaters"""
872,null,null,"""Sample 21800 training sample - Nike pants and shoes"""
873,null,null,"""Sample 21800 training sample - Adidas sweaters and socks"""
874,null,null,"""Sample 21800 training sample - Puma pants and football"""
875,null,null,"""Sample 21800 training sample - Bata tshirts and socks"""
876,null,null,"""Sample 21900 training sample - Nike shoes and pants"""
877,null,null,"""Sample 21900 training sample - Adidas tshirts and tshirts"""
878,null,null,"""Sample 21900 training sample - Puma sweaters and tshirts"""
879,null,null,"""Sample 21900 training sample - Bata socks and pants"""
880,null,null,"""Sample 22000 training sample - Nike jeans and tshirts"""
881,null,null,"""Sample 22000 training sample - Adidas jeans and tshirts"""
882,null,null,"""Sample 22000 training sample - Puma pants and pants"""
883,null,null,"""Sample 22000 training sample - Bata socks and sweaters"""
884,null,null,"""Sample 22100 training sample - Nike football and pants"""
885,null,null,"""Sample 22100 training sample - Adidas shoes and pants"""
886,null,null,"""Sample 22100 training sample - Puma jeans and hoodies"""
887,null,null,"""Sample 22100 training sample - Bata tshirts and sweaters"""
888,null,null,"""Sample 22200 training sample - Nike jeans and sweaters"""
889,null,null,"""Sample 22200 training sample - Adidas pants and jeans"""
890,null,null,"""Sample 22200 training sample - Puma tshirts and football"""
891,null,null,"""Sample 22200 training sample - Bata shoes and socks"""
892,null,null,"""Sample 22300 training sample - Nike sweaters and football"""
893,null,null,"""Sample 22300 training sample - Adidas sweaters and pants"""
894,null,null,"""Sample 22300 training sample - Puma hoodies and tshirts"""
895,null,null,"""Sample 22300 training sample - Bata sweaters and tshirts"""
896,null,null,"""Sample 22400 training sample - Nike shoes and football"""
897,null,null,"""Sample 22400 training sample - Adidas football and sweaters"""
898,null,null,"""Sample 22400 training sample - Puma socks and pants"""
899,null,null,"""Sample 22400 training sample - Bata socks and football"""
900,null,null,"""Sample 22500 training sample - Nike sweaters and hoodies"""
901,null,null,"""Sample 22500 training sample - Adidas hoodies and jeans"""
902,null,null,"""Sample 22500 training sample - Puma shoes and hoodies"""
903,null,null,"""Sample 22500 training sample - Bata pants and socks"""
904,null,null,"""Sample 22600 training sample - Nike jeans and pants"""
905,null,null,"""Sample 22600 training sample - Adidas tshirts and hoodies"""
906,null,null,"""Sample 22600 training sample - Puma sweaters and pants"""
907,null,null,"""Sample 22600 training sample - Bata shoes and football"""
908,null,null,"""Sample 22700 training sample - Nike jeans and sweaters"""
909,null,null,"""Sample 22700 training sample - Adidas sweaters and hoodies"""
910,null,null,"""Sample 22700 training sample - Puma shoes and shoes"""
911,null,null,"""Sample 22700 training sample - Bata football and shoes"""
912,null,null,"""Sample 22800 training sample - Nike sweaters and football"""
913,null,null,"""Sample 22800 training sample - Adidas shoes and socks"""
914,null,null,"""Sample 22800 training sample - Puma sweaters and shoes"""
915,null,null,"""Sample 22800 training sample - Bata hoodies and football"""
916,null,null,"""Sample 22900 training sample - Nike football and hoodies"""
917,null,null,"""Sample 22900 training sample - Adidas jeans and shoes"""
918,null,null,"""Sample 22900 training sample - Puma shoes and shoes"""
919,null,null,"""Sample 22900 training sample - Bata shoes and tshirts"""
920,null,null,"""Sample 23000 training sample - Nike jeans and socks"""
921,null,null,"""Sample 23000 training sample - Adidas tshirts and jeans"""
922,null,null,"""Sample 23000 training sample - Puma football and football"""
923,null,null,"""Sample 23000 training sample - Bata hoodies and sweaters"""
924,null,null,"""Sample 23100 training sample - Nike football and football"""
925,null,null,"""Sample 23100 training sample - Adidas jeans and tshirts"""
926,null,null,"""Sample 23100 training sample - Puma tshirts and pants"""
927,null,null,"""Sample 23100 training sample - Bata jeans and tshirts"""
928,null,null,"""Sample 23200 training sample - Nike football and hoodies"""
929,null,null,"""Sample 23200 training sample - Adidas hoodies and pants"""
930,null,null,"""Sample 23200 training sample - Puma football and socks"""
931,null,null,"""Sample 23200 training sample - Bata socks and shoes"""
932,null,null,"""Sample 23300 training sample - Nike jeans and pants"""
933,null,null,"""Sample 23300 training sample - Adidas socks and hoodies"""
934,null,null,"""Sample 23300 training sample - Puma pants and socks"""
935,null,null,"""Sample 23300 training sample - Bata hoodies and hoodies"""
936,null,null,"""Sample 23400 training sample - Nike sweaters and pants"""
937,null,null,"""Sample 23400 training sample - Adidas hoodies and hoodies"""
938,null,null,"""Sample 23400 training sample - Puma football and football"""
939,null,null,"""Sample 23400 training sample - Bata football and sweaters"""
940,null,null,"""Sample 23500 training sample - Nike sweaters and sweaters"""
941,null,null,"""Sample 23500 training sample - Adidas sweaters and tshirts"""
942,null,null,"""Sample 23500 training sample - Puma socks and sweaters"""
943,null,null,"""Sample 23500 training sample - Bata tshirts and hoodies"""
944,null,null,"""Sample 23600 training sample - Nike jeans and pants"""
945,null,null,"""Sample 23600 training sample - Adidas sweaters and pants"""
946,null,null,"""Sample 23600 training sample - Puma tshirts and football"""
947,null,null,"""Sample 23600 training sample - Bata shoes and jeans"""
948,null,null,"""Sample 23700 training sample - Nike jeans and hoodies"""
949,null,null,"""Sample 23700 training sample - Adidas pants and pants"""
950,null,null,"""Sample 23700 training sample - Puma tshirts and jeans"""
951,null,null,"""Sample 23700 training sample - Bata tshirts and tshirts"""
952,null,null,"""Sample 23800 training sample - Nike hoodies and tshirts"""
953,null,null,"""Sample 23800 training sample - Adidas tshirts and shoes"""
954,null,null,"""Sample 23800 training sample - Puma pants and hoodies"""
955,null,null,"""Sample 23800 training sample - Bata sweaters and jeans"""
956,null,null,"""Sample 23900 training sample - Nike tshirts and tshirts"""
957,null,null,"""Sample 23900 training sample - Adidas tshirts and jeans"""
958,null,null,"""Sample 23900 training sample - Puma sweaters and shoes"""
959,null,null,"""Sample 23900 training sample - Bata jeans and hoodies"""
960,null,null,"""Sample 24000 training sample - Nike sweaters and sweaters"""
961,null,null,"""Sample 24000 training sample - Adidas shoes and pants"""
962,null,null,"""Sample 24000 training sample - Puma socks and shoes"""
963,null,null,"""Sample 24000 training sample - Bata sweaters and pants"""
964,null,null,"""Sample 24100 training sample - Nike football and pants"""
965,null,null,"""Sample 24100 training sample - Adidas sweaters and jeans"""
966,null,null,"""Sample 24100 training sample - Puma pants and hoodies"""
967,null,null,"""Sample 24100 training sample - Bata socks and tshirts"""
968,null,null,"""Sample 24200 training sample - Nike socks and pants"""
969,null,null,"""Sample 24200 training sample - Adidas jeans and shoes"""
970,null,null,"""Sample 24200 training sample - Puma sweaters and pants"""
971,null,null,"""Sample 24200 training sample - Bata jeans and football"""
972,null,null,"""Sample 24300 training sample - Nike shoes and tshirts"""
973,null,null,"""Sample 24300 training sample - Adidas jeans and sweaters"""
974,null,null,"""Sample 24300 training sample - Puma hoodies and football"""
975,null,null,"""Sample 24300 training sample - Bata shoes and sweaters"""
976,null,null,"""Sample 24400 training sample - Nike jeans and tshirts"""
977,null,null,"""Sample 24400 training sample - Adidas socks and jeans"""
978,null,null,"""Sample 24400 training sample - Puma pants and socks"""
979,null,null,"""Sample 24400 training sample - Bata football and shoes"""
980,null,null,"""Sample 24500 training sample - Nike jeans and tshirts"""
981,null,null,"""Sample 24500 training sample - Adidas jeans and hoodies"""
982,null,null,"""Sample 24500 training sample - Puma football and jeans"""
983,null,null,"""Sample 24500 training sample - Bata pants and sweaters"""
984,null,null,"""Sample 24600 training sample - Nike hoodies and jeans"""
985,null,null,"""Sample 24600 training sample - Adidas sweaters and socks"""
986,null,null,"""Sample 24600 training sample - Puma sweaters and pants"""
987,null,null,"""Sample 24600 training sample - Bata tshirts and pants"""
988,null,null,"""Sample 24700 training sample - Nike hoodies and sweaters"""
989,null,null,"""Sample 24700 training sample - Adidas tshirts and shoes"""
990,null,null,"""Sample 24700 training sample - Puma hoodies and sweaters"""
991,null,null,"""Sample 24700 training sample - Bata shoes and socks"""
992,null,null,"""Sample 24800 training sample - Nike pants and socks"""
993,null,null,"""Sample 24800 training sample - Adidas shoes and pants"""
994,null,null,"""Sample 24800 training sample - Puma pants and socks"""
995,null,null,"""Sample 24800 training sample - Bata jeans and football"""
996,null,null,"""Sample 24900 training sample - Nike sweaters and tshirts"""
997,null,null,"""Sample 24900 training sample - Adidas tshirts and football"""
998,null,null,"""Sample 24900 training sample - Puma sweaters and sweaters"""
999,null,null,"""Sample 24900 training sample - Bata jeans and tshirts"""
1000,null,null,"""Sample 25000 training sample - Nike sweaters and sweaters"""
1001,null,null,"""Sample 25000 training sample - Adidas socks and shoes"""
1002,null,null,"""Sample 25000 training sample - Puma jeans and shoes"""
1003,null,null,"""Sample 25000 training sample - Bata tshirts and sweaters"""
1004,null,null,"""Sample 25100 training sample - Nike football and shoes"""
1005,null,null,"""Sample 25100 training sample - Adidas shoes and sweaters"""
1006,null,null,"""Sample 25100 training sample - Puma shoes and shoes"""
1007,null,null,"""Sample 25100 training sample - Bata pants and shoes"""
1008,null,null,"""Sample 25200 training sample - Nike shoes and hoodies"""
1009,null,null,"""Sample 25200 training sample - Adidas shoes and hoodies"""
1010,null,null,"""Sample 25200 training sample - Puma jeans and pants"""
1011,null,null,"""Sample 25200 training sample - Bata pants and pants"""
1012,null,null,"""Sample 25300 training sample - Nike tshirts and football"""
1013,null,null,"""Sample 25300 training sample - Adidas hoodies and hoodies"""
1014,null,null,"""Sample 25300 training sample - Puma shoes and shoes"""
1015,null,null,"""Sample 25300 training sample - Bata hoodies and hoodies"""
1016,null,null,"""Sample 25400 training sample - Nike sweaters and shoes"""
1017,null,null,"""Sample 25400 training sample - Adidas jeans and football"""
1018,null,null,"""Sample 25400 training sample - Puma football and sweaters"""
1019,null,null,"""Sample 25400 training sample - Bata socks and pants"""
1020,null,null,"""Sample 25500 training sample - Nike football and hoodies"""
1021,null,null,"""Sample 25500 training sample - Adidas shoes and tshirts"""
1022,null,null,"""Sample 25500 training sample - Puma shoes and pants"""
1023,null,null,"""Sample 25500 training sample - Bata tshirts and sweaters"""
1024,null,null,"""Sample 25600 training sample - Nike shoes and socks"""
1025,null,null,"""Sample 25600 training sample - Adidas shoes and jeans"""
1026,null,null,"""Sample 25600 training sample - Puma hoodies and sweaters"""
1027,null,null,"""Sample 25600 training sample - Bata socks and pants"""
1028,null,null,"""Sample 25700 training sample - Nike football and jeans"""
1029,null,null,"""Sample 25700 training sample - Adidas football and shoes"""
1030,null,null,"""Sample 25700 training sample - Puma shoes and hoodies"""
1031,null,null,"""Sample 25700 training sample - Bata shoes and sweaters"""
1032,null,null,"""Sample 25800 training sample - Nike socks and jeans"""
1033,null,null,"""Sample 25800 training sample - Adidas sweaters and football"""
1034,null,null,"""Sample 25800 training sample - Puma pants and tshirts"""
1035,null,null,"""Sample 25800 training sample - Bata jeans and football"""
1036,null,null,"""Sample 25900 training sample - Nike hoodies and tshirts"""
1037,null,null,"""Sample 25900 training sample - Adidas pants and tshirts"""
1038,null,null,"""Sample 25900 training sample - Puma sweaters and socks"""
1039,null,null,"""Sample 25900 training sample - Bata shoes and sweaters"""
1040,null,null,"""Sample 26000 training sample - Nike jeans and socks"""
1041,null,null,"""Sample 26000 training sample - Adidas football and jeans"""
1042,null,null,"""Sample 26000 training sample - Puma socks and sweaters"""
1043,null,null,"""Sample 26000 training sample - Bata hoodies and jeans"""
1044,null,null,"""Sample 26100 training sample - Nike hoodies and hoodies"""
1045,null,null,"""Sample 26100 training sample - Adidas pants and jeans"""
1046,null,null,"""Sample 26100 training sample - Puma pants and pants"""
